5579	PL	27-200	Starachowice	Walstead Starachowice - P4	DE	64584	Biebesheim am Rhein	Am Winkelgraben 1	33	0	21384.00	1106	Duzy	FTL	1000	EUR	02.09.2019	21:30:00	04.09.2019	00:00:00
5581	PL	30-740	Krakow	Walstead - CLK	FR	59200	Tourcoing	Rue du Lieutenant-Colonel Joseph Duchate	0	2	843.35	1388	Maly	LTL	480	EUR	02.09.2019	12:00:00	05.09.2019	00:00:00
5582	PL	30-740	Krakow	Walstead - CLK	PL	96200	Rawa Mazowiecka	Ul. Mszczonowska 36	16	1	10259.52	296	sredni	FTL	1200	PLN	29.08.2019	20:30:00	29.08.2019	00:00:00
5590	PL	30-740	Krakow	Walstead - CLK	DE	1723	Kesselsdorf	Inselallee 11	9	2	5632.80	543	sredni	LTL	550	EUR	31.08.2019	10:30:00	02.09.2019	12:00:00
5591	PL	27-200	Starachowice	Walstead Starachowice - P4	HU	2040	Budaörs	Gervay Mihály utca 9/11	25	8	15962.70	657	Duzy	FTL	850	EUR	03.09.2019	14:00:00	04.09.2019	16:00:00
5592	PL	30-733	Krakow	Walstead - Podgorze - P1	PL	06-400	Ciechanow	ul. Niechodzka 25	14	1	7551.00	390	sredni	NULL	1500	PLN	29.08.2019	16:30:00	30.08.2019	06:00:00
5599	PL	27-200	Starachowice	Walstead Starachowice - P4	DE	14532	Stahnsdorf	Ruhlsdorfer Str. 73-77	33	0	21384.00	616	Duzy	FTL	800	EUR	05.09.2019	12:30:00	06.09.2019	00:00:00
5600	PL	30-740	Krakow	Walstead - CLK	DE	14532	Stahnsdorf	Ruhlsdorfer Str. 73-77	33	0	21384.00	616	Duzy	FTL	800	EUR	05.09.2019	17:00:00	06.09.2019	00:00:00
5611	PL	30-740	Krakow	Walstead - CLK	DE	90471	Nurnberg	Beuthener- Str. 43	12	3	9226.61	917	sredni	LTL	700	EUR	02.09.2019	05:30:00	04.09.2019	10:00:00
5619	PL	27-200	Starachowice	Walstead Starachowice - P4	PL	05-080	Izabelin-Mosciska	ul. Bakaliowa 3	2	3	1419.60	NULL	Duzy	NULL	1000	PLN	31.08.2019	22:00:00	01.09.2019	23:00:00
5620	PL	27-200	Starachowice	Walstead Starachowice - P4	PL	01-117	Warszawa	ul. Annopol 19	0	1	238.00	NULL	Duzy	NULL	1150	PLN	31.08.2019	23:00:00	01.09.2019	23:00:00
5621	PL	27-200	Starachowice	Walstead Starachowice - P4	PL	05-870	Blonie	Blonie Pass 20 L m.7	1	1	930.00	NULL	sredni	NULL	850	PLN	01.09.2019	04:00:00	01.09.2019	08:00:00
5621	PL	27-200	Starachowice	Walstead Starachowice - P4	PL	05-870	Blonie	Blonie Pass 20 L m.7	0	2	726.36	NULL	sredni	NULL	850	PLN	01.09.2019	04:00:00	01.09.2019	08:00:00
5621	PL	27-200	Starachowice	Walstead Starachowice - P4	PL	05-870	Blonie	Blonie Pass 20 L m.7	0	1	120.40	NULL	sredni	NULL	850	PLN	01.09.2019	04:00:00	01.09.2019	23:00:00
5653	PL	30-740	Krakow	Walstead - CLK	AT	1230	Wien	Halban-Kurz Str. Nr.11	32	1	17412.77	615	Duzy	FTL	695	EUR	06.09.2019	15:30:00	04.09.2019	00:00:00
5676	PL	27-200	Starachowice	Walstead Starachowice - P4	AT	1210	Vienna	Czeija-Nissl-Gasse 8	1	2	956.40	605	Duzy	FTL	690	EUR	09.09.2019	12:30:00	09.09.2019	00:00:00
5683	PL	30-740	Krakow	Walstead - CLK	DE	90471	Nurnberg	Poststraße 2, BZ90 GroßASt, Tor 1-3	1	4	842.46	842	Duzy	LTL	850	EUR	03.09.2019	20:00:00	05.09.2019	00:00:00
5819	PL	27-200	Starachowice	Walstead Starachowice - P4	PL	51-315	Wroclaw	ul. Kielczowska 74	0	1	28.50	314	sredni	FTL	2450	PLN	05.09.2019	07:30:00	07.09.2019	16:00:00
5819	PL	27-200	Starachowice	Walstead Starachowice - P4	PL	58-200	Dzierzoniow	ul. swidnicka 71	0	1	28.50	306	sredni	FTL	2450	PLN	05.09.2019	07:30:00	07.09.2019	16:00:00
5819	PL	27-200	Starachowice	Walstead Starachowice - P4	PL	59-400	Jawor	ul. Poniatowskiego 17	0	1	28.50	340	sredni	FTL	2450	PLN	05.09.2019	07:30:00	07.09.2019	16:00:00
5819	PL	27-200	Starachowice	Walstead Starachowice - P4	PL	66-300	Miedzyrzecz	ul. Konstytucji 3-go Maja 2	0	1	26.60	518	sredni	FTL	2450	PLN	05.09.2019	07:30:00	07.09.2019	16:00:00
5821	PL	27-200	Starachowice	Walstead Starachowice - P4	PL	09-100	Plonsk	ul.Rzemieslnicza 6	0	1	47.50	362	sredni	FTL	3100	PLN	06.09.2019	00:30:00	07.09.2019	16:00:00
5821	PL	27-200	Starachowice	Walstead Starachowice - P4	PL	18-300	Zambrow	ul. Mazowiecka 4A	0	1	26.60	425	sredni	FTL	3100	PLN	06.09.2019	00:30:00	07.09.2019	16:00:00
5823	PL	27-200	Starachowice	Walstead Starachowice - P4	PL	32-500	Chrzanow	ul. Szpitalna 15	0	1	60.80	654	sredni	FTL	1850	PLN	05.09.2019	09:00:00	07.09.2019	16:00:00
5835	PL	30-740	Krakow	Walstead - CLK	PL	01-219	Warszawa	ul. Zwrotnicza 6	0	1	127.50	297	sredni	FTL	1150	PLN	05.09.2019	20:30:00	06.09.2019	10:00:00
5845	PL	27-200	Starachowice	Walstead Starachowice - P4	AT	5071	Wals-Siezenheim	Dr.-Hans-Lechner-Strasse 17	33	0	21829.50	780	Duzy	FTL	1000	EUR	07.09.2019	07:30:00	09.09.2019	00:00:00
5849	PL	30-740	Krakow	Walstead - CLK	PL	62-064	Plewiska	ul. Szkolna 30	3	1	1489.00	472	sredni	FTL	1250	PLN	08.09.2019	17:00:00	09.09.2019	06:00:00
5883	PL	27-200	Starachowice	Walstead Starachowice - P4	PL	80-563	Gdansk	Oliwska 21/23	1	1	868.53	NULL	Duzy	FTL	2020	PLN	08.09.2019	13:30:00	10.09.2019	10:00:00
5885	PL	27-200	Starachowice	Walstead Starachowice - P4	PL	42-575	Grodkow	ul. Zwyciestwa 32	10	1	6839.25	108	Duzy	FTL	950	PLN	08.09.2019	15:00:00	09.09.2019	12:00:00
5888	PL	27-200	Starachowice	Walstead Starachowice - P4	PL	33-140	Lisia Gora	ul.Lisia 34 , Brzozowka	12	1	8068.50	845	sredni	FTL	650	PLN	08.09.2019	11:00:00	09.09.2019	12:00:00
5903	PL	30-740	Krakow	Walstead - CLK	DE	90471	Nurnberg	Beuthener- Str. 43	22	7	15168.00	837	Duzy	FTL	850	EUR	08.09.2019	14:30:00	09.09.2019	08:00:00
5903	PL	30-740	Krakow	Walstead - CLK	DE	90471	Nurnberg	Beuthener- Str. 43	7	1	4480.00	837	sredni	FTL	850	EUR	08.09.2019	14:30:00	09.09.2019	08:00:00
5906	PL	30-740	Krakow	Walstead - CLK	PL	30-900	Krakow	ul. Prokocimska 6	2	3	154.47	67	Maly	FTL	150	PLN	09.09.2019	08:45:00	09.09.2019	00:00:00
5910	PL	27-200	Starachowice	Walstead Starachowice - P4	PL	75-900	KRETOMINO	Grzybowa 11	0	1	273.85	696	Maly	NULL	2500	PLN	08.09.2019	14:30:00	10.09.2019	10:00:00
5910	PL	27-200	Starachowice	Walstead Starachowice - P4	PL	87-800	W£OC£AWEK	SZPITALNA 24	0	1	134.29	399	Maly	NULL	2500	PLN	08.09.2019	14:30:00	10.09.2019	10:00:00
5912	PL	30-740	Krakow	Walstead - CLK	FR	95500	GONESSE	9 rue Amp?re	0	1	215.66	1561	sredni	LTL	1550	EUR	09.09.2019	16:00:00	12.09.2019	09:00:00
5914	PL	30-740	Krakow	Walstead - CLK	NL	5126 PT	Gilze	Burgemeester Krollaan 14	1	1	1268.40	1241	Duzy	FTL	1300	EUR	11.09.2019	11:00:00	13.09.2019	08:00:00
5914	PL	30-740	Krakow	Walstead - CLK	NL	5126 PT	Gilze	Burgemeester Krollaan 14	25	0	17670.00	1241	Duzy	FTL	1300	EUR	11.09.2019	11:00:00	13.09.2019	11:00:00
5920	PL	30-740	Krakow	Walstead - CLK	NL	1704 SB	Heerhugowaard	Newtonstraat 46	17	4	13486.20	1282	Duzy	FTL	1300	EUR	11.09.2019	09:30:00	13.09.2019	08:00:00
5920	PL	30-740	Krakow	Walstead - CLK	NL	4206 CJ	Gorinchem	Weide 30	8	1	6459.60	1248	Duzy	FTL	1300	EUR	11.09.2019	09:30:00	13.09.2019	08:00:00
5696	PL	30-740	Krakow	Walstead - CLK	DE	90471	Nurnberg	Beuthener. Str. 43	0	1	150.00	837	Maly	LTL	390	EUR	31.08.2019	18:30:00	02.09.2019	08:00:00
5728	PL	30-740	Krakow	Walstead - CLK	AT	1120	Wien	Stachegasse 18/ Objekt 3/ Top 14	0	1	96.00	489	Maly	LTL	155	EUR	04.09.2019	11:30:00	05.09.2019	14:00:00
5763	PL	30-740	Krakow	Walstead - CLK	  	533 01	Pardubice	Dìlnická 390	0	1	780.00	412	Duzy	FTL	300	EUR	03.09.2019	11:30:00	03.09.2019	08:00:00
5766	PL	30-740	Krakow	Walstead - CLK	PL	01-117	Warszawa	ul. Annopol 19	2	2	1510.98	308	Duzy	FTL	1200	PLN	03.09.2019	22:30:00	04.09.2019	00:00:00
5774	PL	27-200	Starachowice	Walstead Starachowice - P4	PL	01-117	Warszawa	ul. Annopol 19	2	1	1697.63	308	sredni	FTL	800	PLN	04.09.2019	03:30:00	04.09.2019	06:00:00
5777	PL	30-740	Krakow	Walstead - CLK	DE	6774	Muldestausee		30	0	22932.00	678	Duzy	FTL	670	EUR	09.09.2019	16:00:00	10.09.2019	08:00:00
5778	PL	30-740	Krakow	Walstead - CLK	NL	1704 SB	Heerhugowaard	Newtonstraat 46	15	1	12073.28	NULL	sredni	FTL	1350	EUR	09.09.2019	20:00:00	11.09.2019	08:00:00
5788	PL	30-740	Krakow	Walstead - CLK	FR	35170	Rennes	La Haie Gautrais	0	4	NULL	1904	Maly	LTL	729	EUR	07.09.2019	08:30:00	09.09.2019	08:00:00
5789	PL	30-740	Krakow	Walstead - CLK	PL	03-117	Warszawa	Stagniewna 2c	1	0	492.80	309	Maly	FTL	950	PLN	03.09.2019	20:30:00	04.09.2019	00:00:00
5791	PL	30-740	Krakow	Walstead - CLK	NL	1704 SB	Heerhugowaard	Newtonstraat 46	10	1	8523.68	1276	sredni	LTL	850	EUR	09.09.2019	13:00:00	11.09.2019	08:00:00
5798	PL	27-200	Starachowice	Walstead Starachowice - P4	RU	142000	Domodedovo	Logisticheskaya street d. 1 building 9	31	0	19139.40	NULL	Duzy	FTL	1800	EUR	12.09.2019	11:00:00	16.09.2019	08:00:00
5802	PL	27-200	Starachowice	Walstead Starachowice - P4	PL	42-575	Grodkow	ul. Zwyciestwa 32	5	2	3707.80	108	Duzy	FTL	950	PLN	05.09.2019	21:00:00	06.09.2019	12:00:00
5804	PL	30-740	Krakow	Walstead - CLK	DE	90471	Nurnberg	Beuthener- Str. 43	5	5	3362.85	NULL	Duzy	FTL	850	EUR	08.09.2019	09:00:00	09.09.2019	08:00:00
5804	PL	30-740	Krakow	Walstead - CLK	DE	90471	Nurnberg	Poststraße 2, BZ90 GroßASt, Tor 1-3	0	4	585.63	842	Duzy	FTL	850	EUR	08.09.2019	09:00:00	09.09.2019	11:00:00
5805	PL	30-740	Krakow	Walstead - CLK	PL	96200	Rawa Mazowiecka	Ul. Mszczonowska 36	7	1	4504.06	NULL	sredni	NULL	0	   	03.09.2019	17:30:00	29.08.2019	00:00:00
5807	PL	30-740	Krakow	Walstead - CLK	DE	90471	Nurnberg	Beuthener- Str. 43	0	1	NULL	NULL	Duzy	FTL	850	EUR	06.09.2019	21:30:00	09.09.2019	08:00:00
5809	PL	30-740	Krakow	Walstead - CLK	NO	1481	Hagan	Stamveien 1	6	1	4060.00	1659	sredni	LTL	1150	EUR	09.09.2019	07:30:00	13.09.2019	11:00:00
5810	PL	27-200	Starachowice	Walstead Starachowice - P4	PL	18- 400	£omza	ul. Zawadzka 38,	0	1	45.60	438	sredni	FTL	2750	PLN	05.09.2019	05:00:00	07.09.2019	16:00:00
5810	PL	27-200	Starachowice	Walstead Starachowice - P4	PL	88-100	Inowroclaw	ul. Wojska Polskiego 16	0	1	45.60	452	sredni	FTL	2750	PLN	05.09.2019	05:00:00	07.09.2019	16:00:00
5811	PL	27-200	Starachowice	Walstead Starachowice - P4	PL	54-204	Wroclaw	ul. Legnicka 58	0	1	45.60	296	sredni	FTL	2050	PLN	05.09.2019	06:30:00	07.09.2019	16:00:00
5813	PL	27-200	Starachowice	Walstead Starachowice - P4	PL	64-920	Pila	ul. Bydgoska 135	0	1	45.60	570	sredni	FTL	2450	PLN	05.09.2019	19:30:00	07.09.2019	16:00:00
5814	PL	27-200	Starachowice	Walstead Starachowice - P4	PL	30- 347	Krakow	ul Kapelanka 54	0	1	83.60	90	sredni	FTL	1400	PLN	06.09.2019	18:30:00	07.09.2019	16:00:00
5815	PL	27-200	Starachowice	Walstead Starachowice - P4	PL	27-400	Ostrowiec swietokrzyski	ul. Mickiewicza 30	0	1	45.60	171	sredni	FTL	1400	PLN	05.09.2019	08:30:00	07.09.2019	16:00:00
5815	PL	27-200	Starachowice	Walstead Starachowice - P4	PL	96-500	Sochaczew	Wojtowka 2D	0	1	28.50	315	sredni	FTL	1400	PLN	05.09.2019	08:30:00	07.09.2019	16:00:00
5818	PL	27-200	Starachowice	Walstead Starachowice - P4	PL	05-530	Gora Kalwaria	ul. Pijarska 123	0	1	28.50	284	sredni	FTL	2750	PLN	05.09.2019	05:30:00	07.09.2019	16:00:00
5818	PL	27-200	Starachowice	Walstead Starachowice - P4	PL	99-400	£owicz	ul. Ulanska 12	0	1	95.00	328	sredni	FTL	2750	PLN	05.09.2019	05:30:00	07.09.2019	16:00:00
5819	PL	27-200	Starachowice	Walstead Starachowice - P4	PL	66-620	Gubin	ul. Budziszynska 10	0	1	28.50	506	sredni	FTL	2450	PLN	05.09.2019	07:30:00	07.09.2019	16:00:00
5821	PL	27-200	Starachowice	Walstead Starachowice - P4	PL	19-300	Elk	ul. Suwalska 8/10	0	1	38.00	538	sredni	FTL	3100	PLN	06.09.2019	00:30:00	07.09.2019	16:00:00
5823	PL	27-200	Starachowice	Walstead Starachowice - P4	PL	41-605	swietochlowice	ul. Chorzowska  19	0	1	28.50	109	sredni	FTL	1850	PLN	05.09.2019	09:00:00	07.09.2019	16:00:00
5823	PL	27-200	Starachowice	Walstead Starachowice - P4	PL	47-303	Krapkowice	ul. 3-go Maja 44	0	1	38.00	187	sredni	FTL	1850	PLN	05.09.2019	09:00:00	07.09.2019	16:00:00
5823	PL	27-200	Starachowice	Walstead Starachowice - P4	PL	55-200	Olawa	ul. 3-go Maja 51	0	1	28.50	260	sredni	FTL	1850	PLN	05.09.2019	09:00:00	07.09.2019	16:00:00
5835	PL	30-740	Krakow	Walstead - CLK	PL		Brwinow	Pilsudskiego 23a	0	1	212.50	292	sredni	FTL	1150	PLN	05.09.2019	20:30:00	06.09.2019	14:00:00
5840	PL	30-740	Krakow	Walstead - CLK	PL	05-500	Piaseczno	Budynek nr 3	33	0	18057.60	280	Duzy	FTL	1150	PLN	11.09.2019	00:30:00	11.09.2019	09:03:00
5843	PL	30-740	Krakow	Walstead - CLK	PL	05-850	Ozarow Mazowiecki	ul. Poznanska 251/Oltarzew	0	1	356.36	NULL	Duzy	FTL	1200	PLN	09.09.2019	23:00:00	10.09.2019	08:00:00
5899	PL	30-733	Krakow	Walstead - Podgorze - P1	PL	06-400	Ciechanow	ul. Niechodzka 25	13	1	7038.00	391	sredni	FTL	1500	PLN	05.09.2019	14:30:00	06.09.2019	06:00:00
5905	PL	30-740	Krakow	Walstead - CLK	NL	1704 SB	Heerhugowaard	Newtonstraat 46	19	3	14137.18	1276	Duzy	FTL	1195	EUR	09.09.2019	15:00:00	11.09.2019	11:00:00
5910	PL	27-200	Starachowice	Walstead Starachowice - P4	PL	62-800	Kalisz	Dlugosza 11	0	1	326.21	320	Maly	NULL	2500	PLN	08.09.2019	14:30:00	10.09.2019	10:00:00
5911	PL	30-740	Krakow	Walstead - CLK	AT	4020	Linz	Zamenhofstraße 9	1	3	1676.40	658	Duzy	FTL	890	EUR	11.09.2019	10:30:00	12.09.2019	09:00:00
5911	PL	30-740	Krakow	Walstead - CLK	AT	4020	Linz	Zamenhofstraße 9	0	1	92.11	658	Maly	FTL	890	EUR	11.09.2019	10:30:00	12.09.2019	00:00:00
5911	PL	30-740	Krakow	Walstead - CLK	AT	4511	Allhaming	Poststraße 2	6	1	3823.60	663	Duzy	FTL	890	EUR	11.09.2019	10:30:00	12.09.2019	12:00:00
5915	PL	27-200	Starachowice	Walstead Starachowice - P4	PL	35-959	Rzeszow	Instalatorow 3	0	1	526.32	160	Maly	FTL	1700	PLN	09.09.2019	03:00:00	10.09.2019	10:00:00
5921	PL	27-200	Starachowice	Walstead Starachowice - P4	PL	44-100	Gliwice	Lotnikow 54	1	1	1087.54	124	sredni	FTL	1400	PLN	09.09.2019	04:00:00	10.09.2019	10:00:00
5922	PL	27-200	Starachowice	Walstead Starachowice - P4	PL	01-459	Warszawa	Gorczewska 179A	2	1	1810.99	302	sredni	FTL	1000	PLN	08.09.2019	19:30:00	10.09.2019	10:00:00
5923	PL	27-200	Starachowice	Walstead Starachowice - P4	PL	94-250	£odŸ	Siewna 15	1	1	905.73	287	Maly	FTL	450	PLN	09.09.2019	08:30:00	10.09.2019	10:00:00
5928	PL	27-200	Starachowice	Walstead Starachowice - P4	PL	05-870	Blonie	Blonie Pass 20 L m.7	0	1	600.32	322	Duzy	FTL	1000	PLN	08.09.2019	00:00:00	08.09.2019	08:00:00
5928	PL	27-200	Starachowice	Walstead Starachowice - P4	PL	05-870	Blonie	Blonie Pass 20 L m.7	2	1	1225.00	322	Duzy	FTL	1000	PLN	08.09.2019	00:00:00	08.09.2019	23:00:00
5929	PL	30-740	Krakow	Walstead - CLK	NO	1878	H?rland	Lundebyveien 5	10	2	5924.66	1596	Duzy	FTL	2550	EUR	13.09.2019	09:30:00	16.09.2019	08:00:00
5704	PL	30-740	Krakow	Walstead - CLK	DE	14532	Stahnsdorf	Ruhlsdorfer Str. 73-77	0	2	11.32	NULL	sredni	FTL	600	EUR	01.09.2019	19:30:00	02.09.2019	12:00:00
5719	PL	27-200	Starachowice	Walstead Starachowice - P4	PL	59-241	Legnickie Pole	Nowa Wies Legnicka 104	44	1	11781.00	342	sredni	FTL	1380	PLN	03.09.2019	15:30:00	06.09.2019	12:00:00
5721	PL	27-200	Starachowice	Walstead Starachowice - P4	PL	42-575	Grodkow	ul. Zwyciestwa 32	40	1	10725.00	108	Duzy	FTL	750	PLN	04.09.2019	05:00:00	06.09.2019	12:00:00
5722	PL	27-200	Starachowice	Walstead Starachowice - P4	PL	33-140	Lisia Gora	ul.Lisia 34 , Brzozowka	46	1	12193.50	845	sredni	FTL	650	PLN	04.09.2019	22:30:00	06.09.2019	12:00:00
5729	PL	27-200	Starachowice	Walstead Starachowice - P4	PL	41-203	Sosnowiec-Milowice	Ul. Baczynskiego 25A	13	2	7646.24	104	sredni	FTL	850	PLN	05.09.2019	04:30:00	05.09.2019	14:00:00
5730	PL	30-740	Krakow	Walstead - CLK	DE	60327	Frankfurt	Ludwig-Erhard-Anlage 1	0	2	268.50	994	Maly	LTL	300	EUR	03.09.2019	13:00:00	05.09.2019	09:00:00
5732	PL	27-200	Starachowice	Walstead Starachowice - P4	NL	5126 PT	Gilze	Burgemeester Krollaan 14	2	2	1744.20	1241	sredni	FTL	1125	EUR	04.09.2019	00:00:00	05.09.2019	00:00:00
5740	PL	30-740	Krakow	Walstead - CLK	RU	107241	Moscow	ulica Birusinka 1/18	9	1	5949.00	1519	sredni	FTL	1850	EUR	05.09.2019	08:00:00	09.09.2019	08:00:00
5741	PL	30-740	Krakow	Walstead - CLK	SE	256 69	Helsingborg	Knut P?ls väg 6	3	1	2000.00	1138	sredni	LTL	1000	EUR	05.09.2019	19:00:00	10.09.2019	10:00:00
5765	PL	30-740	Krakow	Walstead - CLK	PL	05-080	Izabelin	Bakaliowa 3	18	1	12747.00	306	Duzy	FTL	1150	PLN	04.09.2019	00:00:00	04.09.2019	06:00:00
5767	PL	30-740	Krakow	Walstead - CLK	PL	42-200	Czestochowa	ul. 3 maja 12	1	18	1713.58	168	sredni	FTL	750	PLN	04.09.2019	02:30:00	04.09.2019	05:30:00
5769	PL	27-200	Starachowice	Walstead Starachowice - P4	PL	05-080	Izabelin-Mosciska	ul. Bakaliowa 3	24	5	15393.20	307	Duzy	FTL	800	PLN	03.09.2019	23:00:00	04.09.2019	06:00:00
5778	PL	30-740	Krakow	Walstead - CLK	NL	1704 SB	Heerhugowaard	Newtonstraat 46	15	1	12073.28	NULL	Duzy	FTL	1350	EUR	09.09.2019	20:00:00	11.09.2019	08:00:00
5778	PL	30-740	Krakow	Walstead - CLK	NL	1704 SB	Heerhugowaard	Newtonstraat 46	15	0	11692.80	NULL	Maly	FTL	1350	EUR	09.09.2019	20:00:00	11.09.2019	08:00:00
5781	PL	30-740	Krakow	Walstead - CLK	DK	2630	Taastrup	Helgeshoej Allé 38	1	2	142.40	1031	Maly	LTL	330	EUR	06.09.2019	09:30:00	10.09.2019	00:00:00
5785	PL	30-740	Krakow	Walstead - CLK	PL	00-992	Warszawa	ul. Jagiellonska 88	0	20	579.28	304	sredni	FTL	1500	PLN	03.09.2019	18:30:00	04.09.2019	09:00:00
5804	PL	30-740	Krakow	Walstead - CLK	DE	90471	Nurnberg	Poststraße 2, BZ90 GroßASt, Tor 1-3	8	4	555.32	NULL	Duzy	FTL	850	EUR	08.09.2019	09:00:00	09.09.2019	00:00:00
5805	PL	30-733	Krakow	Walstead - Podgorze - P1	PL	59-730	Nowogrodziec	ul. Wyzwolenia 54 Wykroty	1	0	748.80	NULL	sredni	NULL	0	   	03.09.2019	17:30:00	30.08.2019	14:00:00
5810	PL	27-200	Starachowice	Walstead Starachowice - P4	PL	16-400	Suwalki	ul. Kosciuszki 103,	0	1	45.60	593	sredni	FTL	2750	PLN	05.09.2019	05:00:00	07.09.2019	16:00:00
5810	PL	27-200	Starachowice	Walstead Starachowice - P4	PL	75-450	Koszalin	ul. Paderewskiego 1	0	1	30.40	705	sredni	FTL	2750	PLN	05.09.2019	05:00:00	07.09.2019	16:00:00
5810	PL	27-200	Starachowice	Walstead Starachowice - P4	PL	92-308	£odŸ	ul. Widzewska 22	0	1	45.60	282	sredni	FTL	2750	PLN	05.09.2019	05:00:00	07.09.2019	16:00:00
5811	PL	27-200	Starachowice	Walstead Starachowice - P4	PL	53-633	Wroclaw	ul. Dluga 37/47	0	1	45.60	298	sredni	FTL	2050	PLN	05.09.2019	06:30:00	07.09.2019	16:00:00
5812	PL	27-200	Starachowice	Walstead Starachowice - P4	DK	2630	Taastrup	Helgeshoej Allé 38	1	1	1182.44	1087	sredni	LTL	1135	EUR	09.09.2019	02:00:00	13.09.2019	12:00:00
5813	PL	27-200	Starachowice	Walstead Starachowice - P4	PL	67-200	Glogow	ul. Pilsudskiego 15	0	1	45.60	409	sredni	FTL	2450	PLN	05.09.2019	19:30:00	07.09.2019	16:00:00
5813	PL	27-200	Starachowice	Walstead Starachowice - P4	PL	73-110	Stargard Szczecinski	ul. Szczecinska 81	0	1	45.60	681	sredni	FTL	2450	PLN	05.09.2019	19:30:00	07.09.2019	16:00:00
5815	PL	27-200	Starachowice	Walstead Starachowice - P4	PL	27-200	Starachowice	ul. Wyszynskiego 14	0	1	45.60	177	sredni	FTL	1400	PLN	05.09.2019	08:30:00	07.09.2019	16:00:00
5816	PL	27-200	Starachowice	Walstead Starachowice - P4	PL	62-052	Komorniki	Fabianowska 188	1	1	1266.26	NULL	sredni	FTL	1400	PLN	08.09.2019	16:30:00	10.09.2019	10:00:00
5816	PL	27-200	Starachowice	Walstead Starachowice - P4	PL	62-080	TarnowoPodgorne	ul. Przemyslowa 2	12	1	8382.00	NULL	sredni	FTL	1400	PLN	08.09.2019	16:30:00	09.09.2019	12:00:00
5818	PL	27-200	Starachowice	Walstead Starachowice - P4	PL	26-900	Kozienice	ul. Warszawska 34	0	1	26.60	241	sredni	FTL	2750	PLN	05.09.2019	05:30:00	07.09.2019	16:00:00
5818	PL	27-200	Starachowice	Walstead Starachowice - P4	PL	64-000	Koscian	ul. smigielska 53a	0	1	26.60	427	sredni	FTL	2750	PLN	05.09.2019	05:30:00	07.09.2019	16:00:00
5818	PL	27-200	Starachowice	Walstead Starachowice - P4	PL	74-800	Szczecinek	ul. Koszalinska 82	0	1	26.60	627	sredni	FTL	2750	PLN	05.09.2019	05:30:00	07.09.2019	16:00:00
5821	PL	27-200	Starachowice	Walstead Starachowice - P4	PL	16-100	Sokolka	ul. Lotnikow Lewoniewskich 3	0	1	47.50	533	sredni	FTL	3100	PLN	06.09.2019	00:30:00	07.09.2019	16:00:00
5821	PL	27-200	Starachowice	Walstead Starachowice - P4	PL	21-010	£eczna	ul. Chelmska 29	0	1	28.50	341	sredni	FTL	3100	PLN	06.09.2019	00:30:00	07.09.2019	16:00:00
5821	PL	27-200	Starachowice	Walstead Starachowice - P4	PL	37-400	Nisko	ul. Podoficerska 2	0	1	28.50	212	sredni	FTL	3100	PLN	06.09.2019	00:30:00	07.09.2019	16:00:00
5821	PL	27-200	Starachowice	Walstead Starachowice - P4	PL	37-600	Lubaczow	ul. plk.D¹bka 2a	0	1	26.60	248	sredni	FTL	3100	PLN	06.09.2019	00:30:00	07.09.2019	16:00:00
5823	PL	27-200	Starachowice	Walstead Starachowice - P4	PL	26-200	Konskie	ul. Staszica 1	0	1	28.50	168	sredni	FTL	1850	PLN	05.09.2019	09:00:00	07.09.2019	16:00:00
5823	PL	27-200	Starachowice	Walstead Starachowice - P4	PL	28-200	Staszow	ul. Mickiewicza 62	0	1	26.60	115	sredni	FTL	1850	PLN	05.09.2019	09:00:00	07.09.2019	16:00:00
5823	PL	27-200	Starachowice	Walstead Starachowice - P4	PL	43-502	Czechowice - Dziedzice	ul. Legionow 83A	0	1	28.50	131	sredni	FTL	1850	PLN	05.09.2019	09:00:00	07.09.2019	16:00:00
5823	PL	27-200	Starachowice	Walstead Starachowice - P4	PL	45-056	Opole	pl. Teatralny 13	0	1	26.60	210	sredni	FTL	1850	PLN	05.09.2019	09:00:00	07.09.2019	16:00:00
5823	PL	27-200	Starachowice	Walstead Starachowice - P4	PL	47-200	Kedzierzyn KoŸle	ul. Glubczycka 12	0	1	28.50	173	sredni	FTL	1850	PLN	05.09.2019	09:00:00	07.09.2019	16:00:00
5835	PL	30-740	Krakow	Walstead - CLK	PL	01-242	Warszawa	Al. Prymasa Tysi¹clecia 48A lok.8	2	1	1615.00	295	sredni	FTL	1150	PLN	05.09.2019	20:30:00	06.09.2019	10:00:00
5837	PL	30-740	Krakow	Walstead - CLK	PL	05-500	Piaseczno	Budynek nr 3	33	0	18057.60	NULL	Duzy	FTL	1150	PLN	09.09.2019	21:00:00	10.09.2019	09:00:00
5839	PL	30-740	Krakow	Walstead - CLK	PL	05-500	Piaseczno	Budynek nr 3	33	0	18057.60	280	Duzy	FTL	1150	PLN	11.09.2019	01:30:00	11.09.2019	09:00:00
5843	PL	30-740	Krakow	Walstead - CLK	PL	05-080	Izabelin Mosciska	ul. Bakaliowa 3	0	1	06.10	NULL	Duzy	FTL	1200	PLN	09.09.2019	23:00:00	10.09.2019	06:00:00
5851	PL	30-740	Krakow	Walstead - CLK	PL	42-677	Szalsza	ul. Ziemiecicka 20	2	1	1201.00	130	sredni	FTL	750	PLN	09.09.2019	03:30:00	09.09.2019	06:00:00
